t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2022-07-20","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","3.2"
"2022-07-19","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","4.5"
"2022-07-19","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1145"
"2022-07-19","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","264.6"
"2022-07-19","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","53.3"
"2022-07-18","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1430"
"2022-07-18","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","28.3"
"2022-07-18","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","4.5"
"2022-07-17","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","219.2"
"2022-07-17","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","3.1"
"2022-07-17","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5.5"
"2022-07-17","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","90.4"
"2022-07-16","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","32.9"
"2022-07-16","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5"
"2022-07-16","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","110.5"
"2022-07-16","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","8430"
"2022-07-15","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","5752"
"2022-07-15","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","2.5"
"2022-07-15","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","97.9"
"2022-07-15","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","46.3"
"2022-07-14","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","4897"
"2022-07-14","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","29.2"
"2022-07-14","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5"
"2022-07-14","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","117.4"
"2022-07-13","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5.5"
"2022-07-13","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","86"
"2022-07-13","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","14.5"
"2022-07-13","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","5244"
"2022-07-12","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","2.7"
"2022-07-12","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","14.9"
"2022-07-12","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","3"
"2022-07-12","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","3331"
"2022-07-11","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","100.3"
"2022-07-11","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","6140"
