t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2023-09-08","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","140.1"
"2023-09-08","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","35.9"
"2023-09-08","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","30"
"2023-09-07","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","245.5"
"2023-09-07","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","79.3"
"2023-09-07","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","37"
"2023-09-06","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","33"
"2023-09-06","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","153.5"
"2023-09-06","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","18.3"
"2023-09-05","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","35"
"2023-09-05","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","258.9"
"2023-09-05","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","60.9"
"2023-09-04","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","44"
"2023-09-04","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","219.6"
"2023-09-03","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","227.3"
"2023-09-03","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","33"
"2023-09-02","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","33"
"2023-09-02","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","200.1"
"2023-09-02","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","14.2"
"2023-09-01","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","34.5"
"2023-09-01","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","35"
